date,LT1,PT1
2022-07-01 07:00:00,23.61,3893.60
2022-07-01 06:00:00,26.56,3797.70
2022-07-01 05:00:00,29.81,3885.61
2022-07-01 04:00:00,32.31,3664.98
2022-07-01 03:00:00,33.46,3738.43
2022-07-01 02:00:00,34.03,3943.65
2022-07-01 01:00:00,34.64,3797.92
2022-07-01 00:00:00,36.61,3685.27
2022-06-30 23:00:00,37.63,3862.14
2022-06-30 22:00:00,38.35,3971.34
2022-06-30 21:00:00,39.99,3754.82
2022-06-30 20:00:00,42.08,3783.93
2022-06-30 19:00:00,43.74,3813.93
2022-06-30 18:00:00,45.60,3906.97
2022-06-30 17:00:00,47.03,3857.95
2022-06-30 16:00:00,49.72,3560.55
2022-06-30 15:00:00,54.16,3406.13
2022-06-30 14:00:00,57.82,3115.24
2022-06-30 13:00:00,35.17,3201.57
2022-06-30 12:00:00,10.16,4768.11
2022-06-30 11:00:00,10.52,4767.98
2022-06-30 10:00:00,13.19,4637.38
2022-06-30 09:00:00,14.51,4482.80
2022-06-30 08:00:00,16.11,4324.94
2022-06-30 07:00:00,17.71,4144.20
2022-06-30 06:00:00,20.29,3989.20
2022-06-30 05:00:00,23.23,3854.37
2022-06-30 04:00:00,25.52,3714.65
2022-06-30 03:00:00,26.80,3773.39
2022-06-30 02:00:00,27.56,3749.90
2022-06-30 01:00:00,29.79,3838.24
2022-06-30 00:00:00,31.56,3676.87
2022-06-29 23:00:00,33.53,3891.80
2022-06-29 22:00:00,35.05,3808.00
2022-06-29 21:00:00,36.85,3695.35
2022-06-29 20:00:00,39.12,3825.32
2022-06-29 19:00:00,41.76,3843.16
2022-06-29 18:00:00,46.10,3672.94
2022-06-29 17:00:00,50.93,3450.62
2022-06-29 16:00:00,50.88,3218.46
2022-06-29 15:00:00,21.24,3923.11
2022-06-29 14:00:00,9.66,5087.79
2022-06-29 13:00:00,9.74,5046.03
2022-06-29 12:00:00,10.08,5005.78
2022-06-29 11:00:00,10.07,4803.33
2022-06-29 10:00:00,10.82,4594.53
2022-06-29 09:00:00,13.66,4481.86
2022-06-29 08:00:00,16.69,4315.71
2022-06-29 07:00:00,19.75,4171.13
2022-06-29 06:00:00,23.10,4059.63
2022-06-29 05:00:00,26.34,3914.33
2022-06-29 04:00:00,27.62,3806.05
2022-06-29 03:00:00,28.89,3883.34
2022-06-29 02:00:00,30.02,4088.75
2022-06-29 01:00:00,30.81,3879.62
2022-06-29 00:00:00,31.87,3619.43
2022-06-28 23:00:00,33.36,3894.22
2022-06-28 22:00:00,34.08,3976.07
2022-06-28 21:00:00,36.20,3676.69
2022-06-28 20:00:00,38.31,3713.40
2022-06-28 19:00:00,40.22,3780.37
2022-06-28 18:00:00,42.40,3651.36
2022-06-28 17:00:00,44.01,3761.65
2022-06-28 16:00:00,46.25,3799.92
2022-06-28 15:00:00,48.34,3601.04
2022-06-28 14:00:00,51.61,3848.49
2022-06-28 13:00:00,55.59,3660.50
2022-06-28 12:00:00,49.19,3509.82
2022-06-28 11:00:00,15.42,5083.01
2022-06-28 10:00:00,9.02,6247.30
2022-06-28 09:00:00,9.24,6222.57
2022-06-28 08:00:00,9.72,6155.15
2022-06-28 07:00:00,11.08,5964.28
2022-06-28 06:00:00,12.35,5842.79
2022-06-28 05:00:00,14.22,5709.66
2022-06-28 04:00:00,15.84,5597.16
2022-06-28 03:00:00,16.69,5472.41
2022-06-28 02:00:00,17.89,5227.28
2022-06-28 01:00:00,18.79,4906.95
2022-06-28 00:00:00,20.27,4764.00
2022-06-27 23:00:00,23.08,4538.75
2022-06-27 22:00:00,25.84,4428.16
2022-06-27 21:00:00,28.34,4336.65
2022-06-27 20:00:00,30.72,4240.98
2022-06-27 19:00:00,32.66,4152.47
2022-06-27 18:00:00,35.51,4025.94
2022-06-27 17:00:00,38.38,3957.75
2022-06-27 16:00:00,40.80,4103.91
2022-06-27 15:00:00,43.23,4226.68
2022-06-27 14:00:00,46.38,4285.72
2022-06-27 13:00:00,37.88,4232.29
2022-06-27 12:00:00,16.91,7242.49
2022-06-27 11:00:00,17.87,7229.57
2022-06-27 10:00:00,18.99,7139.44
2022-06-27 09:00:00,20.21,6971.82
2022-06-27 08:00:00,20.93,6824.29
2022-06-27 07:00:00,21.49,6746.39
2022-06-27 06:00:00,22.31,6674.49
2022-06-27 05:00:00,24.15,6577.95
2022-06-27 04:00:00,25.36,6266.80
2022-06-27 03:00:00,26.15,6179.07
2022-06-27 02:00:00,26.73,6015.00
2022-06-27 01:00:00,27.92,5943.71
2022-06-27 00:00:00,29.00,5785.52
2022-06-26 23:00:00,30.14,5572.12
2022-06-26 22:00:00,30.14,5551.70
2022-06-26 21:00:00,30.12,5543.87
2022-06-26 20:00:00,30.10,5536.80
2022-06-26 19:00:00,30.09,5529.11
2022-06-26 18:00:00,30.03,5521.82
2022-06-26 17:00:00,30.01,5514.19
2022-06-26 16:00:00,30.01,5504.69
2022-06-26 15:00:00,29.98,5496.03
2022-06-26 14:00:00,29.98,5486.24
2022-06-26 13:00:00,29.96,5478.47
2022-06-26 12:00:00,29.99,5469.21
2022-06-26 11:00:00,29.85,5458.18
2022-06-26 10:00:00,29.75,5449.43
2022-06-26 09:00:00,29.84,5440.01
2022-06-26 08:00:00,29.67,5433.19
2022-06-26 07:00:00,30.07,5417.95
2022-06-26 06:00:00,30.32,5397.08
2022-06-26 05:00:00,30.37,5380.73
2022-06-26 04:00:00,30.36,5371.12
2022-06-26 03:00:00,30.36,5359.02
2022-06-26 02:00:00,30.38,5346.09
2022-06-26 01:00:00,30.37,5333.84
2022-06-26 00:00:00,30.35,5321.18
2022-06-25 23:00:00,30.35,5306.02
2022-06-25 22:00:00,30.40,5276.80
2022-06-25 21:00:00,30.62,5247.47
2022-06-25 20:00:00,31.59,5184.52
2022-06-25 19:00:00,33.32,5091.83
2022-06-25 18:00:00,34.31,5025.69
2022-06-25 17:00:00,34.99,4968.01
2022-06-25 16:00:00,35.67,4875.22
2022-06-25 15:00:00,36.10,4867.60
2022-06-25 14:00:00,37.07,4785.93
2022-06-25 13:00:00,37.32,4727.99
2022-06-25 12:00:00,37.98,4709.51
2022-06-25 11:00:00,39.10,4587.04
2022-06-25 10:00:00,39.93,4583.98
2022-06-25 09:00:00,41.06,4389.06
2022-06-25 08:00:00,42.02,4316.58
2022-06-25 07:00:00,42.96,4284.91
2022-06-25 06:00:00,45.14,4248.20
2022-06-25 05:00:00,46.37,4127.93
2022-06-25 04:00:00,47.37,4075.64
2022-06-25 03:00:00,47.89,4045.63
2022-06-25 02:00:00,48.45,4003.95
2022-06-25 01:00:00,49.22,3958.52
2022-06-25 00:00:00,50.50,3860.77
2022-06-24 23:00:00,50.69,3832.93
2022-06-24 22:00:00,51.45,3789.58
2022-06-24 21:00:00,52.97,3737.37
2022-06-24 20:00:00,55.55,3688.95
2022-06-24 19:00:00,56.75,3614.60
2022-06-24 18:00:00,58.78,3591.50
2022-06-24 17:00:00,61.04,3852.80
2022-06-24 16:00:00,64.29,4503.59
2022-06-24 15:00:00,65.34,4134.05
2022-06-24 14:00:00,66.63,3713.51
2022-06-24 13:00:00,67.35,3681.61
2022-06-24 12:00:00,68.15,3677.99
2022-06-24 11:00:00,69.29,3719.20
2022-06-24 10:00:00,72.29,3927.92
2022-06-24 09:00:00,62.91,3857.28
2022-06-24 08:00:00,52.28,3865.71
2022-06-24 07:00:00,53.54,3689.18
2022-06-24 06:00:00,54.39,3613.53
2022-06-24 05:00:00,55.70,3754.47
2022-06-24 04:00:00,57.38,4007.47
2022-06-24 03:00:00,58.42,3971.02
2022-06-24 02:00:00,59.53,3640.69
2022-06-24 01:00:00,60.46,3754.10
2022-06-24 00:00:00,61.29,3698.55
2022-06-23 23:00:00,61.76,3793.50
2022-06-23 22:00:00,62.37,3684.53
2022-06-23 21:00:00,62.92,3766.24
2022-06-23 20:00:00,65.01,3892.16
2022-06-23 19:00:00,66.53,3741.77
2022-06-23 18:00:00,67.12,3731.75
2022-06-23 17:00:00,68.93,3785.79
2022-06-23 16:00:00,71.90,3697.56
2022-06-23 15:00:00,73.28,3813.56
2022-06-23 14:00:00,75.92,4166.82
2022-06-23 13:00:00,78.11,4384.17
2022-06-23 12:00:00,66.29,3547.96
2022-06-23 11:00:00,33.91,4434.01
2022-06-23 10:00:00,30.30,4854.09
2022-06-23 09:00:00,33.89,4717.15
2022-06-23 08:00:00,36.92,4643.20
2022-06-23 07:00:00,39.34,4546.10
2022-06-23 06:00:00,42.59,4471.04
2022-06-23 05:00:00,43.95,4389.76
2022-06-23 04:00:00,45.64,4324.89
2022-06-23 03:00:00,46.90,4275.68
2022-06-23 02:00:00,47.09,4263.08
2022-06-23 01:00:00,47.60,4227.04
2022-06-23 00:00:00,48.64,4139.23
2022-06-22 23:00:00,50.41,4091.77
2022-06-22 22:00:00,51.87,4024.67
2022-06-22 21:00:00,53.69,4003.48
2022-06-22 20:00:00,56.62,3898.81
2022-06-22 19:00:00,58.88,3888.85
2022-06-22 18:00:00,60.82,3779.98
2022-06-22 17:00:00,62.78,3870.86
2022-06-22 16:00:00,64.20,4067.99
2022-06-22 15:00:00,65.62,4093.99
2022-06-22 14:00:00,66.44,4090.61
2022-06-22 13:00:00,68.12,4091.04
2022-06-22 12:00:00,70.57,3760.62
2022-06-22 11:00:00,72.44,4099.25
2022-06-22 10:00:00,73.86,4320.79
2022-06-22 09:00:00,75.16,4493.55
2022-06-22 08:00:00,77.81,3850.01
2022-06-22 07:00:00,70.40,3718.91
2022-06-22 06:00:00,55.75,4000.99
2022-06-22 05:00:00,57.10,3837.10
2022-06-22 04:00:00,59.75,3826.74
2022-06-22 03:00:00,60.17,3809.09
2022-06-22 02:00:00,61.10,3775.76
2022-06-22 01:00:00,61.36,3676.82
2022-06-22 00:00:00,61.76,3722.15
2022-06-21 23:00:00,62.50,3839.03
2022-06-21 22:00:00,63.09,3644.58
2022-06-21 21:00:00,63.80,3783.92
2022-06-21 20:00:00,65.66,3770.24
2022-06-21 19:00:00,68.02,3766.46
2022-06-21 18:00:00,69.55,3885.15
2022-06-21 17:00:00,71.95,4211.32
2022-06-21 16:00:00,75.49,4508.43
2022-06-21 15:00:00,77.53,3667.06
2022-06-21 14:00:00,79.25,3778.43
2022-06-21 13:00:00,81.75,3786.06
2022-06-21 12:00:00,73.58,3588.75
2022-06-21 11:00:00,53.21,4165.27
2022-06-21 10:00:00,54.71,4131.63
2022-06-21 09:00:00,55.43,3994.34
2022-06-21 08:00:00,56.51,3948.38
2022-06-21 07:00:00,57.23,3980.38
2022-06-21 06:00:00,59.07,3907.52
2022-06-21 05:00:00,60.71,3849.04
2022-06-21 04:00:00,61.88,3898.71
2022-06-21 03:00:00,63.01,4112.77
2022-06-21 02:00:00,63.31,4207.34
2022-06-21 01:00:00,64.17,4153.47
2022-06-21 00:00:00,65.42,4109.96
